Date,Open,High,Low,Close
2024-02-05 06:40:00-05:00,5028.25,5028.25,5028.25,5028.25
2024-02-05 06:50:00-05:00,5028.25,5028.25,5028.25,5028.25
2024-02-05 07:00:00-05:00,5028.25,5028.25,5028.25,5028.25
2024-02-05 07:10:00-05:00,5028.25,5028.25,5028.25,5028.25
2024-02-05 07:20:00-05:00,5028.25,5028.25,5028.25,5028.25
2024-02-05 07:30:00-05:00,5028.25,5028.25,5028.25,5028.25
2024-02-05 07:40:00-05:00,5031.25,5031.25,5030.25,5030.25
2024-02-05 07:50:00-05:00,5030.25,5030.25,5030.25,5030.25
2024-02-05 08:00:00-05:00,5030.0,5030.0,5030.0,5030.0
2024-02-05 08:10:00-05:00,5029.25,5029.25,5029.25,5029.25
2024-02-05 08:20:00-05:00,5027.25,5027.25,5024.75,5025.0
2024-02-05 08:30:00-05:00,5023.75,5023.75,5021.75,5021.75
2024-02-05 08:40:00-05:00,5022.5,5022.5,5022.0,5022.0
2024-02-05 08:50:00-05:00,5022.0,5022.0,5022.0,5022.0
2024-02-05 09:00:00-05:00,5022.0,5022.0,5022.0,5022.0
2024-02-05 09:10:00-05:00,5023.5,5023.5,5023.5,5023.5
2024-02-05 09:20:00-05:00,5023.5,5023.5,5023.5,5023.5
2024-02-05 09:30:00-05:00,5026.25,5026.25,5021.0,5023.0
2024-02-05 09:40:00-05:00,5023.25,5025.25,5023.0,5025.0
2024-02-05 09:50:00-05:00,5023.25,5026.75,5023.25,5025.0
2024-02-05 10:00:00-05:00,5022.0,5022.5,5014.0,5014.0
2024-02-05 10:10:00-05:00,5013.0,5013.0,5000.0,5002.75
2024-02-05 10:20:00-05:00,5002.0,5005.75,5000.5,5005.5
2024-02-05 10:30:00-05:00,5005.75,5006.5,5005.25,5005.75
2024-02-05 10:40:00-05:00,5004.0,5004.0,4995.0,5000.0
2024-02-05 10:50:00-05:00,4999.5,5001.0,4998.0,4999.25
2024-02-05 11:00:00-05:00,5000.25,5006.5,5000.0,5006.5
2024-02-05 11:10:00-05:00,5006.25,5010.0,5006.25,5010.0
2024-02-05 11:20:00-05:00,5008.5,5008.5,5005.25,5006.75
2024-02-05 11:30:00-05:00,5006.5,5011.0,5006.5,5011.0
2024-02-05 11:40:00-05:00,5008.5,5010.75,5006.5,5010.75
2024-02-05 11:50:00-05:00,5010.5,5014.0,5010.5,5014.0
2024-02-05 12:00:00-05:00,5013.0,5013.0,5013.0,5013.0
2024-02-05 12:10:00-05:00,5016.5,5017.5,5016.5,5017.25
2024-02-05 12:20:00-05:00,5016.25,5019.75,5013.5,5019.5
2024-02-05 12:30:00-05:00,5022.0,5026.5,5021.5,5025.5
2024-02-05 12:40:00-05:00,5025.5,5026.0,5023.0,5023.5
2024-02-05 12:50:00-05:00,5023.75,5024.0,5022.25,5022.25
2024-02-05 13:00:00-05:00,5022.75,5025.0,5020.0,5025.0
2024-02-05 13:10:00-05:00,5025.5,5028.0,5023.75,5024.0
2024-02-05 13:20:00-05:00,5025.25,5025.25,5020.5,5020.5
2024-02-05 13:30:00-05:00,5024.0,5024.0,5021.0,5021.0
2024-02-05 13:40:00-05:00,5023.0,5025.0,5021.0,5025.0
2024-02-05 13:50:00-05:00,5024.25,5024.5,5020.75,5024.0
2024-02-05 14:00:00-05:00,5022.0,5025.0,5022.0,5025.0
2024-02-05 14:10:00-05:00,5025.25,5025.25,5023.25,5024.75
2024-02-05 14:20:00-05:00,5026.75,5028.25,5026.0,5026.75
2024-02-05 14:30:00-05:00,5027.75,5033.0,5027.75,5031.5
2024-02-05 14:40:00-05:00,5031.5,5033.5,5031.5,5033.5
2024-02-05 14:50:00-05:00,5033.5,5033.5,5032.75,5033.5
2024-02-05 15:00:00-05:00,5032.25,5032.25,5024.75,5026.5
2024-02-05 15:10:00-05:00,5026.5,5026.5,5019.0,5023.5
2024-02-05 15:20:00-05:00,5023.5,5030.0,5023.5,5030.0
2024-02-05 15:30:00-05:00,5027.75,5032.0,5026.0,5026.0
2024-02-05 15:40:00-05:00,5024.0,5025.75,5024.0,5024.0
2024-02-05 15:50:00-05:00,5022.25,5027.0,5020.0,5020.0
2024-02-05 16:00:00-05:00,5015.0,5017.75,5015.0,5017.5
2024-02-05 16:10:00-05:00,5016.25,5016.5,5016.25,5016.5
2024-02-05 16:20:00-05:00,5016.5,5016.5,5016.5,5016.5
2024-02-05 16:30:00-05:00,5015.5,5015.5,5015.25,5015.25
2024-02-05 16:40:00-05:00,5015.5,5016.0,5015.5,5016.0
2024-02-05 16:50:00-05:00,5016.0,5016.0,5016.0,5016.0
2024-02-05 18:00:00-05:00,5016.75,5018.5,5016.75,5017.25
2024-02-05 18:10:00-05:00,5017.25,5017.25,5017.25,5017.25
2024-02-05 18:20:00-05:00,5017.5,5017.5,5017.0,5017.0
2024-02-05 18:30:00-05:00,5017.25,5017.25,5015.75,5015.75
2024-02-05 18:40:00-05:00,5015.75,5015.75,5015.75,5015.75
2024-02-05 18:50:00-05:00,5015.75,5015.75,5015.75,5015.75
2024-02-05 19:00:00-05:00,5015.75,5015.75,5015.75,5015.75
2024-02-05 19:10:00-05:00,5015.75,5015.75,5015.75,5015.75
2024-02-05 19:20:00-05:00,5017.0,5017.0,5017.0,5017.0
2024-02-05 19:30:00-05:00,5017.25,5017.25,5016.5,5016.5
2024-02-05 19:40:00-05:00,5018.0,5018.0,5018.0,5018.0
2024-02-05 19:50:00-05:00,5018.0,5018.25,5018.0,5018.25
2024-02-05 20:00:00-05:00,5018.0,5018.0,5018.0,5018.0
2024-02-05 20:10:00-05:00,5020.5,5020.5,5020.0,5020.0
2024-02-05 20:20:00-05:00,5020.0,5020.0,5020.0,5020.0
2024-02-05 20:30:00-05:00,5020.0,5020.0,5020.0,5020.0
2024-02-05 20:40:00-05:00,5020.0,5020.0,5020.0,5020.0
2024-02-05 20:50:00-05:00,5020.0,5020.0,5020.0,5020.0
2024-02-05 21:00:00-05:00,5020.0,5020.0,5020.0,5020.0
2024-02-05 21:10:00-05:00,5020.0,5020.0,5020.0,5020.0
2024-02-05 21:20:00-05:00,5021.5,5021.5,5021.5,5021.5
2024-02-05 21:30:00-05:00,5021.5,5021.5,5021.5,5021.5
2024-02-05 21:40:00-05:00,5021.5,5021.5,5021.5,5021.5
2024-02-05 21:50:00-05:00,5021.5,5021.5,5021.5,5021.5
2024-02-05 22:00:00-05:00,5021.5,5021.5,5021.5,5021.5
2024-02-05 22:10:00-05:00,5021.5,5021.5,5021.5,5021.5
2024-02-05 22:20:00-05:00,5024.0,5024.0,5024.0,5024.0
2024-02-05 22:30:00-05:00,5023.25,5023.25,5022.0,5022.0
2024-02-05 22:40:00-05:00,5021.5,5022.75,5021.5,5022.25
2024-02-05 22:50:00-05:00,5022.25,5022.25,5022.25,5022.25
2024-02-05 23:00:00-05:00,5022.25,5022.25,5022.25,5022.25
2024-02-05 23:10:00-05:00,5022.25,5022.25,5022.25,5022.25
2024-02-05 23:20:00-05:00,5022.5,5023.0,5022.5,5023.0
2024-02-05 23:30:00-05:00,5023.0,5023.0,5023.0,5023.0
2024-02-05 23:40:00-05:00,5023.0,5023.0,5023.0,5023.0
2024-02-05 23:50:00-05:00,5023.0,5023.0,5023.0,5023.0
2024-02-06 00:00:00-05:00,5025.0,5025.0,5024.75,5025.0
2024-02-06 00:10:00-05:00,5025.0,5025.0,5025.0,5025.0
2024-02-06 00:20:00-05:00,5025.0,5025.0,5025.0,5025.0
2024-02-06 00:30:00-05:00,5025.0,5025.0,5025.0,5025.0
2024-02-06 00:40:00-05:00,5025.0,5025.0,5025.0,5025.0
2024-02-06 00:50:00-05:00,5025.0,5025.0,5025.0,5025.0
2024-02-06 01:00:00-05:00,5025.0,5025.0,5025.0,5025.0
2024-02-06 01:10:00-05:00,5025.0,5025.0,5025.0,5025.0
2024-02-06 01:20:00-05:00,5025.0,5025.0,5025.0,5025.0
2024-02-06 01:30:00-05:00,5021.0,5021.0,5021.0,5021.0
2024-02-06 01:40:00-05:00,5021.0,5021.0,5021.0,5021.0
2024-02-06 01:50:00-05:00,5021.0,5021.0,5021.0,5021.0
2024-02-06 02:00:00-05:00,5023.5,5025.25,5023.5,5025.25
2024-02-06 02:10:00-05:00,5025.25,5025.25,5025.25,5025.25
2024-02-06 02:20:00-05:00,5025.25,5025.25,5025.25,5025.25
2024-02-06 02:30:00-05:00,5028.0,5028.0,5028.0,5028.0
2024-02-06 02:40:00-05:00,5028.0,5028.0,5028.0,5028.0
2024-02-06 02:50:00-05:00,5028.0,5028.0,5028.0,5028.0
2024-02-06 03:00:00-05:00,5028.0,5028.0,5028.0,5028.0
2024-02-06 03:10:00-05:00,5026.0,5026.0,5026.0,5026.0
2024-02-06 03:20:00-05:00,5026.0,5026.0,5026.0,5026.0
2024-02-06 03:30:00-05:00,5025.0,5025.0,5025.0,5025.0
2024-02-06 03:40:00-05:00,5024.25,5024.25,5024.25,5024.25
2024-02-06 03:50:00-05:00,5024.25,5024.25,5024.25,5024.25
2024-02-06 04:00:00-05:00,5022.75,5022.75,5022.75,5022.75
2024-02-06 04:10:00-05:00,5024.0,5024.75,5024.0,5024.75
2024-02-06 04:20:00-05:00,5024.75,5024.75,5024.75,5024.75
2024-02-06 04:30:00-05:00,5024.75,5024.75,5024.75,5024.75
2024-02-06 04:40:00-05:00,5024.75,5024.75,5024.75,5024.75
2024-02-06 04:50:00-05:00,5020.0,5020.0,5020.0,5020.0
2024-02-06 05:00:00-05:00,5020.0,5020.0,5020.0,5020.0
2024-02-06 05:10:00-05:00,5018.25,5018.25,5018.25,5018.25
2024-02-06 05:20:00-05:00,5017.0,5017.0,5017.0,5017.0
2024-02-06 05:30:00-05:00,5016.5,5016.5,5016.5,5016.5
2024-02-06 05:40:00-05:00,5017.25,5017.25,5017.25,5017.25
2024-02-06 05:50:00-05:00,5017.25,5017.25,5017.25,5017.25
2024-02-06 06:00:00-05:00,5017.25,5017.25,5017.25,5017.25
2024-02-06 06:10:00-05:00,5017.25,5017.25,5017.25,5017.25
2024-02-06 06:20:00-05:00,5017.25,5017.25,5017.25,5017.25
2024-02-06 06:30:00-05:00,5017.25,5017.25,5017.25,5017.25
2024-02-06 06:40:00-05:00,5013.25,5013.25,5013.25,5013.25
2024-02-06 06:50:00-05:00,5014.25,5015.25,5014.25,5015.25
2024-02-06 07:00:00-05:00,5016.0,5016.0,5016.0,5016.0
2024-02-06 07:10:00-05:00,5015.75,5015.75,5015.5,5015.75
2024-02-06 07:20:00-05:00,5014.25,5014.25,5012.0,5012.75
2024-02-06 07:30:00-05:00,5012.75,5012.75,5012.75,5012.75
2024-02-06 07:40:00-05:00,5015.5,5018.25,5015.5,5017.25
2024-02-06 07:50:00-05:00,5017.25,5017.25,5017.25,5017.25
2024-02-06 08:00:00-05:00,5017.25,5017.25,5017.25,5017.25
2024-02-06 08:10:00-05:00,5021.25,5023.0,5021.25,5023.0
2024-02-06 08:20:00-05:00,5023.0,5023.0,5023.0,5023.0
2024-02-06 08:30:00-05:00,5023.5,5023.5,5023.5,5023.5
2024-02-06 08:40:00-05:00,5025.0,5025.75,5025.0,5025.75
2024-02-06 08:50:00-05:00,5025.75,5025.75,5025.75,5025.75
2024-02-06 09:00:00-05:00,5027.25,5027.25,5027.25,5027.25
2024-02-06 09:10:00-05:00,5027.0,5027.5,5027.0,5027.5
2024-02-06 09:20:00-05:00,5028.5,5028.5,5027.5,5027.5
2024-02-06 09:30:00-05:00,5030.0,5030.0,5025.5,5030.0
2024-02-06 09:40:00-05:00,5029.75,5035.0,5029.0,5031.5
2024-02-06 09:50:00-05:00,5032.0,5032.25,5023.5,5023.5
2024-02-06 10:00:00-05:00,5021.5,5021.5,5015.75,5019.25
2024-02-06 10:10:00-05:00,5017.5,5017.75,5013.75,5017.75
2024-02-06 10:20:00-05:00,5020.0,5020.5,5011.5,5015.25
2024-02-06 10:30:00-05:00,5015.25,5019.25,5015.25,5019.25
2024-02-06 10:40:00-05:00,5019.75,5021.5,5016.5,5021.5
2024-02-06 10:50:00-05:00,5017.75,5020.5,5016.5,5019.25
2024-02-06 11:00:00-05:00,5019.5,5022.5,5019.5,5022.5
2024-02-06 11:10:00-05:00,5022.0,5022.0,5018.0,5021.25
2024-02-06 11:20:00-05:00,5023.0,5023.5,5023.0,5023.5
2024-02-06 11:30:00-05:00,5022.5,5022.75,5020.0,5022.75
2024-02-06 11:40:00-05:00,5020.5,5021.25,5015.5,5016.5
2024-02-06 11:50:00-05:00,5015.0,5017.5,5014.5,5015.0
2024-02-06 12:00:00-05:00,5014.5,5017.0,5013.5,5014.75
2024-02-06 12:10:00-05:00,5015.0,5015.0,5012.5,5013.75
2024-02-06 12:20:00-05:00,5013.25,5020.0,5013.25,5020.0
2024-02-06 12:30:00-05:00,5020.0,5020.0,5017.0,5017.75
2024-02-06 12:40:00-05:00,5020.25,5021.0,5015.5,5015.5
2024-02-06 12:50:00-05:00,5019.25,5019.25,5017.0,5017.25
2024-02-06 13:00:00-05:00,5017.5,5022.0,5017.5,5021.0
2024-02-06 13:10:00-05:00,5019.75,5020.75,5016.0,5020.75
2024-02-06 13:20:00-05:00,5020.75,5020.75,5020.75,5020.75
2024-02-06 13:30:00-05:00,5021.0,5026.0,5021.0,5026.0
2024-02-06 13:40:00-05:00,5024.25,5026.25,5023.25,5026.25
2024-02-06 13:50:00-05:00,5026.25,5026.25,5026.25,5026.25
2024-02-06 14:00:00-05:00,5025.0,5025.0,5015.0,5015.0
2024-02-06 14:10:00-05:00,5015.5,5015.75,5012.75,5014.75
2024-02-06 14:20:00-05:00,5016.25,5018.5,5016.25,5017.5
2024-02-06 14:30:00-05:00,5017.5,5018.75,5014.5,5014.5
2024-02-06 14:40:00-05:00,5014.75,5020.0,5013.25,5020.0
2024-02-06 14:50:00-05:00,5021.0,5021.75,5018.25,5021.0
2024-02-06 15:00:00-05:00,5023.25,5026.0,5023.25,5025.0
2024-02-06 15:10:00-05:00,5025.5,5025.5,5022.75,5022.75
2024-02-06 15:20:00-05:00,5024.25,5024.75,5022.25,5024.75
2024-02-06 15:30:00-05:00,5021.5,5021.5,5018.25,5019.0
2024-02-06 15:40:00-05:00,5021.25,5022.0,5021.25,5022.0
2024-02-06 15:50:00-05:00,5023.25,5032.0,5023.0,5032.0
2024-02-06 16:00:00-05:00,5031.75,5032.75,5028.0,5028.0
2024-02-06 16:10:00-05:00,5026.75,5026.75,5026.0,5026.0
2024-02-06 16:20:00-05:00,5026.0,5026.0,5026.0,5026.0
2024-02-06 16:30:00-05:00,5026.0,5026.0,5026.0,5026.0
2024-02-06 16:40:00-05:00,5026.0,5026.0,5026.0,5026.0
2024-02-06 16:50:00-05:00,5028.0,5028.5,5028.0,5028.5
2024-02-06 18:00:00-05:00,5030.0,5030.25,5029.25,5029.25
2024-02-06 18:10:00-05:00,5030.75,5032.5,5030.75,5032.5
2024-02-06 18:20:00-05:00,5031.25,5031.25,5030.25,5030.25
2024-02-06 18:30:00-05:00,5030.25,5030.25,5030.25,5030.25
2024-02-06 18:40:00-05:00,5029.5,5029.5,5029.5,5029.5
2024-02-06 18:50:00-05:00,5029.5,5029.5,5029.5,5029.5
2024-02-06 19:00:00-05:00,5029.0,5029.0,5029.0,5029.0
2024-02-06 19:10:00-05:00,5029.0,5029.0,5029.0,5029.0
2024-02-06 19:20:00-05:00,5030.0,5030.0,5030.0,5030.0
2024-02-06 19:30:00-05:00,5030.0,5030.0,5030.0,5030.0
2024-02-06 19:40:00-05:00,5030.0,5030.0,5030.0,5030.0
2024-02-06 19:50:00-05:00,5029.5,5029.5,5028.75,5028.75
2024-02-06 20:00:00-05:00,5033.0,5036.5,5033.0,5036.5
2024-02-06 20:10:00-05:00,5036.75,5037.0,5036.25,5037.0
2024-02-06 20:20:00-05:00,5039.5,5040.0,5038.25,5038.25
2024-02-06 20:30:00-05:00,5038.0,5038.0,5038.0,5038.0
2024-02-06 20:40:00-05:00,5038.0,5038.0,5038.0,5038.0
2024-02-06 20:50:00-05:00,5038.5,5038.5,5038.5,5038.5
2024-02-06 21:00:00-05:00,5038.5,5038.5,5038.5,5038.5
2024-02-06 21:10:00-05:00,5038.5,5038.5,5038.5,5038.5
2024-02-06 21:20:00-05:00,5038.5,5038.5,5038.5,5038.5
2024-02-06 21:30:00-05:00,5038.5,5038.5,5038.5,5038.5
2024-02-06 21:40:00-05:00,5038.5,5038.5,5038.5,5038.5
2024-02-06 21:50:00-05:00,5038.5,5038.5,5038.5,5038.5
2024-02-06 22:00:00-05:00,5037.25,5037.25,5037.25,5037.25
2024-02-06 22:10:00-05:00,5037.25,5037.25,5037.25,5037.25
2024-02-06 22:20:00-05:00,5037.25,5037.25,5037.25,5037.25
2024-02-06 22:30:00-05:00,5037.25,5037.25,5037.25,5037.25
2024-02-06 22:40:00-05:00,5034.0,5034.0,5034.0,5034.0
2024-02-06 22:50:00-05:00,5032.5,5032.5,5032.5,5032.5
2024-02-06 23:00:00-05:00,5031.25,5031.25,5031.25,5031.25
2024-02-06 23:10:00-05:00,5031.25,5031.25,5031.25,5031.25
2024-02-06 23:20:00-05:00,5031.5,5031.5,5031.5,5031.5
2024-02-06 23:30:00-05:00,5031.5,5031.5,5031.5,5031.5
2024-02-06 23:40:00-05:00,5032.25,5032.25,5032.25,5032.25
2024-02-06 23:50:00-05:00,5032.25,5032.25,5032.25,5032.25
2024-02-07 00:00:00-05:00,5032.25,5032.25,5032.25,5032.25
2024-02-07 00:10:00-05:00,5032.25,5032.25,5032.25,5032.25
2024-02-07 00:20:00-05:00,5032.25,5032.25,5032.25,5032.25
2024-02-07 00:30:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 00:40:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 00:50:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 01:00:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 01:10:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 01:20:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 01:30:00-05:00,5028.25,5031.25,5027.75,5031.25
2024-02-07 01:40:00-05:00,5030.75,5030.75,5030.5,5030.75
2024-02-07 01:50:00-05:00,5030.5,5030.5,5030.5,5030.5
2024-02-07 02:00:00-05:00,5031.0,5031.0,5031.0,5031.0
2024-02-07 02:10:00-05:00,5031.0,5031.0,5031.0,5031.0
2024-02-07 02:20:00-05:00,5031.0,5031.0,5031.0,5031.0
2024-02-07 02:30:00-05:00,5031.0,5031.0,5031.0,5031.0
2024-02-07 02:40:00-05:00,5031.0,5031.0,5031.0,5031.0
2024-02-07 02:50:00-05:00,5031.0,5031.0,5031.0,5031.0
2024-02-07 03:00:00-05:00,5031.0,5031.0,5031.0,5031.0
2024-02-07 03:10:00-05:00,5031.0,5031.0,5031.0,5031.0
2024-02-07 03:20:00-05:00,5031.0,5031.0,5031.0,5031.0
2024-02-07 03:30:00-05:00,5030.0,5030.0,5030.0,5030.0
2024-02-07 03:40:00-05:00,5030.5,5030.75,5030.5,5030.75
2024-02-07 03:50:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 04:00:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 04:10:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 04:20:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 04:30:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 04:40:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 04:50:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 05:00:00-05:00,5030.75,5030.75,5030.75,5030.75
2024-02-07 05:10:00-05:00,5032.0,5032.0,5032.0,5032.0
2024-02-07 05:20:00-05:00,5032.0,5032.0,5032.0,5032.0
2024-02-07 05:30:00-05:00,5030.0,5030.0,5030.0,5030.0
2024-02-07 05:40:00-05:00,5029.0,5029.0,5029.0,5029.0
2024-02-07 05:50:00-05:00,5029.0,5029.0,5029.0,5029.0
2024-02-07 06:00:00-05:00,5029.0,5029.0,5029.0,5029.0
2024-02-07 06:10:00-05:00,5029.0,5029.0,5029.0,5029.0
2024-02-07 06:20:00-05:00,5029.0,5029.0,5029.0,5029.0
2024-02-07 06:30:00-05:00,5032.0,5032.0,5032.0,5032.0
2024-02-07 06:40:00-05:00,5032.0,5032.0,5032.0,5032.0
2024-02-07 06:50:00-05:00,5030.0,5030.0,5030.0,5030.0
2024-02-07 07:00:00-05:00,5029.0,5029.0,5029.0,5029.0
2024-02-07 07:10:00-05:00,5029.0,5029.0,5029.0,5029.0
2024-02-07 07:20:00-05:00,5031.75,5031.75,5031.75,5031.75
2024-02-07 07:30:00-05:00,5032.0,5034.25,5032.0,5034.25
2024-02-07 07:40:00-05:00,5036.5,5037.75,5035.5,5037.5
2024-02-07 07:50:00-05:00,5038.5,5040.25,5038.5,5040.25
2024-02-07 08:00:00-05:00,5039.75,5043.75,5039.75,5043.75
2024-02-07 08:10:00-05:00,5044.5,5046.25,5044.0,5046.25
2024-02-07 08:20:00-05:00,5043.5,5044.0,5043.0,5044.0
2024-02-07 08:30:00-05:00,5046.0,5047.5,5046.0,5047.0
2024-02-07 08:40:00-05:00,5047.5,5048.25,5047.5,5048.0
2024-02-07 08:50:00-05:00,5047.0,5047.0,5046.5,5046.75
2024-02-07 09:00:00-05:00,5048.5,5051.75,5048.5,5051.75
2024-02-07 09:10:00-05:00,5052.0,5052.25,5051.0,5052.25
2024-02-07 09:20:00-05:00,5052.25,5054.5,5052.25,5054.5
2024-02-07 09:30:00-05:00,5054.5,5056.5,5051.0,5051.0
2024-02-07 09:40:00-05:00,5051.25,5051.25,5045.25,5049.5
2024-02-07 09:50:00-05:00,5052.5,5053.25,5045.0,5050.0
2024-02-07 10:00:00-05:00,5049.5,5052.0,5048.25,5052.0
2024-02-07 10:10:00-05:00,5052.5,5064.25,5052.5,5061.5
2024-02-07 10:20:00-05:00,5062.0,5071.75,5062.0,5071.75
2024-02-07 10:30:00-05:00,5070.25,5070.5,5064.0,5064.5
2024-02-07 10:40:00-05:00,5065.5,5069.0,5065.0,5068.5
2024-02-07 10:50:00-05:00,5068.5,5071.0,5063.5,5064.0
2024-02-07 11:00:00-05:00,5063.75,5067.5,5060.75,5066.75
2024-02-07 11:10:00-05:00,5066.25,5067.5,5064.0,5064.0
2024-02-07 11:20:00-05:00,5063.25,5064.5,5061.0,5064.5
2024-02-07 11:30:00-05:00,5063.75,5064.5,5061.0,5062.75
2024-02-07 11:40:00-05:00,5063.0,5065.75,5063.0,5063.0
2024-02-07 11:50:00-05:00,5066.0,5070.5,5066.0,5068.0
2024-02-07 12:00:00-05:00,5068.25,5069.0,5068.0,5069.0
2024-02-07 12:10:00-05:00,5069.5,5070.25,5065.0,5070.25
2024-02-07 12:20:00-05:00,5066.25,5067.5,5065.0,5065.0
2024-02-07 12:30:00-05:00,5063.75,5063.75,5062.0,5062.25
2024-02-07 12:40:00-05:00,5060.0,5065.25,5060.0,5063.0
2024-02-07 12:50:00-05:00,5064.75,5067.5,5064.5,5067.0
2024-02-07 13:00:00-05:00,5065.0,5073.0,5063.0,5066.0
2024-02-07 13:10:00-05:00,5067.75,5071.5,5067.75,5071.25
2024-02-07 13:20:00-05:00,5070.0,5074.25,5070.0,5074.25
2024-02-07 13:30:00-05:00,5074.25,5076.5,5071.5,5071.5
2024-02-07 13:40:00-05:00,5073.5,5073.5,5069.0,5070.0
2024-02-07 13:50:00-05:00,5071.5,5073.75,5071.5,5072.25
2024-02-07 14:00:00-05:00,5073.0,5073.75,5072.0,5073.75
2024-02-07 14:10:00-05:00,5073.5,5073.75,5073.5,5073.75
2024-02-07 14:20:00-05:00,5072.25,5072.25,5072.25,5072.25
2024-02-07 14:30:00-05:00,5072.5,5072.5,5072.0,5072.0
2024-02-07 14:40:00-05:00,5072.25,5075.25,5072.25,5074.0
2024-02-07 14:50:00-05:00,5075.25,5075.25,5074.25,5075.25
2024-02-07 15:00:00-05:00,5075.25,5077.25,5074.25,5077.25
2024-02-07 15:10:00-05:00,5075.5,5075.5,5071.5,5072.0
2024-02-07 15:20:00-05:00,5075.25,5075.25,5075.25,5075.25
2024-02-07 15:30:00-05:00,5073.0,5075.5,5072.75,5074.75
2024-02-07 15:40:00-05:00,5073.75,5073.75,5069.75,5072.0
2024-02-07 15:50:00-05:00,5070.0,5073.0,5068.5,5073.0
2024-02-07 16:00:00-05:00,5071.75,5072.0,5069.25,5070.75
2024-02-07 16:10:00-05:00,5072.0,5072.25,5071.0,5071.0
2024-02-07 16:20:00-05:00,5071.75,5071.75,5071.75,5071.75
2024-02-07 16:30:00-05:00,5071.5,5071.5,5071.5,5071.5
2024-02-07 16:40:00-05:00,5071.5,5071.5,5071.5,5071.5
2024-02-07 16:50:00-05:00,5073.25,5073.25,5073.25,5073.25
2024-02-07 18:00:00-05:00,5070.0,5070.0,5069.75,5069.75
2024-02-07 18:10:00-05:00,5069.25,5070.25,5069.25,5070.25
2024-02-07 18:20:00-05:00,5070.25,5070.25,5070.25,5070.25
2024-02-07 18:30:00-05:00,5070.5,5070.5,5070.5,5070.5
2024-02-07 18:40:00-05:00,5069.25,5070.0,5069.25,5070.0
2024-02-07 18:50:00-05:00,5070.0,5071.0,5070.0,5071.0
2024-02-07 19:00:00-05:00,5070.0,5070.0,5070.0,5070.0
2024-02-07 19:10:00-05:00,5070.0,5070.0,5070.0,5070.0
2024-02-07 19:20:00-05:00,5070.0,5070.0,5070.0,5070.0
2024-02-07 19:30:00-05:00,5069.75,5069.75,5069.75,5069.75
2024-02-07 19:40:00-05:00,5070.0,5070.75,5070.0,5070.75
2024-02-07 19:50:00-05:00,5070.75,5070.75,5070.75,5070.75
2024-02-07 20:00:00-05:00,5070.75,5070.75,5070.75,5070.75
2024-02-07 20:10:00-05:00,5069.75,5070.5,5069.75,5070.25
2024-02-07 20:20:00-05:00,5070.0,5070.0,5069.0,5069.0
2024-02-07 20:30:00-05:00,5070.0,5070.0,5070.0,5070.0
2024-02-07 20:40:00-05:00,5070.0,5070.0,5070.0,5070.0
2024-02-07 20:50:00-05:00,5071.75,5071.75,5071.75,5071.75
2024-02-07 21:00:00-05:00,5073.0,5073.0,5073.0,5073.0
2024-02-07 21:10:00-05:00,5073.0,5073.0,5073.0,5073.0
2024-02-07 21:20:00-05:00,5071.5,5071.5,5071.5,5071.5
2024-02-07 21:30:00-05:00,5071.5,5071.5,5071.5,5071.5
2024-02-07 21:40:00-05:00,5071.5,5071.5,5071.5,5071.5
2024-02-07 21:50:00-05:00,5071.5,5071.5,5071.5,5071.5
2024-02-07 22:00:00-05:00,5071.5,5071.5,5071.5,5071.5
2024-02-07 22:10:00-05:00,5070.75,5070.75,5070.5,5070.5
2024-02-07 22:20:00-05:00,5070.5,5070.5,5070.5,5070.5
2024-02-07 22:30:00-05:00,5070.0,5070.25,5070.0,5070.25
2024-02-07 22:40:00-05:00,5070.25,5070.25,5070.25,5070.25
2024-02-07 22:50:00-05:00,5070.25,5070.25,5070.25,5070.25
2024-02-07 23:00:00-05:00,5070.25,5070.25,5070.25,5070.25
2024-02-07 23:10:00-05:00,5070.25,5070.25,5070.25,5070.25
2024-02-07 23:20:00-05:00,5070.25,5070.25,5070.25,5070.25
2024-02-07 23:30:00-05:00,5070.25,5070.25,5070.25,5070.25
2024-02-07 23:40:00-05:00,5071.0,5071.0,5071.0,5071.0
2024-02-07 23:50:00-05:00,5071.0,5071.0,5071.0,5071.0
2024-02-08 00:00:00-05:00,5071.0,5071.0,5071.0,5071.0
2024-02-08 00:10:00-05:00,5071.0,5071.0,5071.0,5071.0
2024-02-08 00:20:00-05:00,5071.5,5072.0,5071.5,5072.0
2024-02-08 00:30:00-05:00,5072.0,5072.0,5072.0,5072.0
